Trade Value,Trade Volume,Counterparty ID,Counterparty Risk Score,Counterparty Failures,Market Volatility,Liquidity,Manual Intervention,Counterparty Failure Rate,Client ID,Trade Type_Sell,Instrument Type_Derivative,Instrument Type_Equity,Settlement Status_Success,Currency_GBP,Currency_INR,Currency_JPY,Currency_USD,Settlement Type_FoP,ISIN_INE000001N,ISIN_INE000002R,ISIN_INE000003U,ISIN_INE000004E,ISIN_INE000005F,ISIN_INE0000062,ISIN_INE0000077,ISIN_INE000008A,ISIN_INE000009Z,ISIN_INE000010T,ISIN_INE000011H,ISIN_INE000012L,ISIN_INE0000131,ISIN_INE000014X,ISIN_INE000015I,ISIN_INE000016C,ISIN_INE0000176,ISIN_INE000018D,ISIN_INE000019H,ISIN_INE0000201,ISIN_INE000021M,ISIN_INE000022P,ISIN_INE000023W,ISIN_INE000024D,ISIN_INE000025H,ISIN_INE000026S,ISIN_INE0000276,ISIN_INE000028L,ISIN_INE000029O,ISIN_INE000030F,ISIN_INE000031G,ISIN_INE0000324,ISIN_INE000033Q,ISIN_INE000034W,ISIN_INE000035W,ISIN_INE0000367,ISIN_INE000037C,ISIN_INE0000385,ISIN_INE000039C,ISIN_INE000040F,ISIN_INE000041Y,ISIN_INE000042J,ISIN_INE000043S,ISIN_INE000044J,ISIN_INE000045O,ISIN_INE0000461,ISIN_INE000047I,ISIN_INE0000487,ISIN_INE000049X,Trade Matched or Not_Not Matched
814010.8532651734,4439,1,0.5595464687447742,3,0.2568626272972563,0.0639519840160136,0,0.03,42,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609649.6812743067,84906,34,0.9443008198998164,6,0.3156288779216977,0.0978104172498249,0,0.06,48,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450917.7446253153,45897,20,0.5002972796462057,8,0.2316903587860156,0.0115659400197248,1,0.08,32,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
811050.1948130358,92140,36,0.3257946597608051,6,0.2797914873999071,0.0705820230652856,1,0.06,31,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338810.75295135414,11320,34,0.9443008198998164,6,0.4407911712222259,0.07272074853244,0,0.06,43,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
611118.2359629545,80259,34,0.9443008198998164,6,0.6184195275750526,0.0616286616406902,1,0.06,24,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119935.28327995868,6029,13,0.7983389952728493,5,0.3225216153500684,0.0108721102956598,0,0.05,22,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258121.25184487252,25941,6,0.2811692814520472,1,0.2924030663464781,0.0645716617107946,1,0.01,17,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261132.6631220754,96985,36,0.3257946597608051,6,0.5690739271869439,0.0203519178147379,0,0.06,31,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213577.276266294,8423,25,0.9558246666166372,5,0.1134558301347736,0.017026092033166,0,0.05,20,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573454.1683804876,51652,27,0.6312643360108433,1,0.281245795247094,0.0726455426414453,0,0.01,43,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281236.2227744979,59649,47,0.9876433189920628,5,0.3713024911265402,0.0730211100056381,0,0.05,5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009803.0094891994,43442,31,0.5307641115114377,4,0.4603970061094651,0.0900920681374303,1,0.04,40,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523448.9698338455,20689,3,0.5896501279000154,5,0.1936369178672162,0.0103042422018384,0,0.05,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292913.6486651602,46281,28,0.7580282672954186,0,0.3597126388331747,0.0440883868708187,0,0.0,17,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103257.41387686074,14473,4,0.1325675388626581,0,0.4397802801291427,0.0111044799059759,0,0.0,48,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693242.3479320909,80437,17,0.2267478263411722,0,0.4061502750841613,0.042819629157482,0,0.0,8,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103247.076695484,35672,38,0.568106663090961,6,0.4447306468279417,0.054249214450116,0,0.06,39,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
796102.7395929195,60810,34,0.9443008198998164,6,0.4974389604769131,0.0576756245395024,0,0.06,33,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2116087.022859908,73300,20,0.5002972796462057,8,0.327623601478913,0.0420339442209934,1,0.08,38,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2125038.898879438,10961,13,0.7983389952728493,5,0.1381814450655955,0.0752771231295839,0,0.05,31,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325983.7144262012,76621,47,0.9876433189920628,5,0.133333769383752,0.0474035430476096,1,0.05,17,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539821.811605437,2075,5,0.3234111324273662,0,0.6152287882118936,0.0565413888081916,0,0.0,14,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
269268.73048068665,73362,24,0.8444898901272938,8,0.5064515300971272,0.082007884088755,0,0.08,25,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159203.14439029314,34834,38,0.568106663090961,6,0.5585108095103523,0.025687248970096,0,0.06,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
168815.33348470854,90742,17,0.2267478263411722,0,0.6572827719581212,0.0388805709305637,1,0.0,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906205.475320319,35977,31,0.5307641115114377,4,0.5503266419833827,0.0569286640601227,0,0.04,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
598922.5205210671,70211,28,0.7580282672954186,0,0.5153807610487376,0.0790856402468439,0,0.0,17,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077291.7819760146,65659,1,0.5595464687447742,3,0.4934551233438408,0.0482819884740106,0,0.03,28,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5562851.586196706,50109,2,0.528598412166966,5,0.2551440308054865,0.0165490095043031,1,0.05,27,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
729319.8038773142,21481,33,0.8660015302588003,4,0.6743764430485345,0.0989947478684862,0,0.04,15,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
201204.9704442004,50139,40,0.6932955822197459,1,0.4252265848395816,0.0737119650414603,0,0.01,18,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245598.6562138554,9444,29,0.802379629296882,7,0.2332443367711643,0.0750461622352859,0,0.07,16,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197498.78426001835,69970,4,0.1325675388626581,0,0.2258957266436818,0.0518594420369322,0,0.0,32,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2541682.6614128826,991,18,0.2444878705598381,0,0.5891595468964239,0.0592336051248381,0,0.0,33,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61608.235965801214,71093,24,0.8444898901272938,8,0.2501251608737678,0.099464359940516,0,0.08,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256132.72590253447,92199,32,0.0880240291902269,9,0.124855838725505,0.0635604133309705,0,0.09,33,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824175.08911619,61337,9,0.8844759580165537,4,0.3570473637007881,0.0297036519476459,1,0.04,49,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436213.9300100363,29098,47,0.9876433189920628,5,0.5904102728397267,0.0967941765747328,0,0.05,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
224811.3474503796,70246,16,0.5644857362881444,0,0.3486637847116056,0.0583986414201498,0,0.0,49,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187538.98675657305,89894,21,0.6951924448155898,3,0.5821285465611605,0.0118606013987436,0,0.03,27,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513172.4315917237,19187,30,0.14179104142905,8,0.5963265854570201,0.0616016330191282,0,0.08,30,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2984652.4033292867,51357,3,0.5896501279000154,5,0.6146242976736443,0.0163428042705575,0,0.05,24,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
94999.06863268896,99176,33,0.8660015302588003,4,0.4533399044596123,0.0574829479318286,1,0.04,21,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
323152.5891322796,84745,31,0.5307641115114377,4,0.5196824621034555,0.0842798515481535,1,0.04,36,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
573885.4091391558,88016,45,0.4298551235309282,2,0.2571154365019455,0.0584979734036997,0,0.02,14,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199596.0068222444,93015,14,0.7444040838251119,2,0.1598187658098358,0.0436108000518698,0,0.02,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
198911.2018558358,12923,6,0.2811692814520472,1,0.4196683145080507,0.0894348775752322,0,0.01,43,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
350322.13132403034,92616,5,0.3234111324273662,0,0.1063491355587965,0.0934831070136681,0,0.0,33,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592857.7848612495,30767,29,0.802379629296882,7,0.3794427105714201,0.0412741884159787,0,0.07,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364010.6314611989,19788,37,0.0028565028171824,9,0.1612561720417454,0.0549055705579297,0,0.09,29,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1915646.367497049,22538,36,0.3257946597608051,6,0.1650521798830387,0.0984630066480763,0,0.06,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
800189.4398274639,75920,21,0.6951924448155898,3,0.6224700495312693,0.0260290761298938,0,0.03,19,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
648984.442052702,53035,12,0.5484973411052225,5,0.4843109153836212,0.036833791240517,0,0.05,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236324.7427068884,97432,46,0.2952161956928347,6,0.4871405791888287,0.0485580210107083,1,0.06,38,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660533.3484765528,45543,23,0.3665587852726458,7,0.3426860052934962,0.019079946767422,1,0.07,46,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284023.8159762105,3208,14,0.7444040838251119,2,0.3479525943625079,0.034483831167182,1,0.02,36,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340049.8647627649,28235,43,0.8158163007651189,4,0.2818646156855866,0.0590219818169151,0,0.04,42,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142994.83452525098,30569,42,0.9145745363262048,2,0.360615119975248,0.0305648254351397,0,0.02,33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3285003.2082647206,68634,10,0.3433373620149397,1,0.4522750368441142,0.0717656486863459,1,0.01,48,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122112.8841171777,84559,27,0.6312643360108433,1,0.2119534346238877,0.041290433388603,0,0.01,28,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34214.959744807,54704,41,0.4525900255395507,9,0.2570100681507534,0.0180815442676148,0,0.09,26,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1678025.617606901,52624,2,0.528598412166966,5,0.3968523617069208,0.0788079722382637,0,0.05,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
102136.69678021505,53455,14,0.7444040838251119,2,0.3308681812153116,0.0610674673759272,1,0.02,28,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
744649.5455121454,99929,7,0.807663815694622,4,0.591691908094032,0.0842382354465815,0,0.04,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48823.852174057305,81505,17,0.2267478263411722,0,0.5930122162460879,0.0424136455416874,1,0.0,45,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288332.8032207389,76686,20,0.5002972796462057,8,0.3015952244985879,0.0117441491835065,0,0.08,48,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691173.978794461,60632,8,0.4580355543297814,2,0.3704771680078956,0.0142019644539515,0,0.02,9,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1788045.8661923418,75254,20,0.5002972796462057,8,0.6859524988343102,0.0815904839687641,1,0.08,21,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
601255.5870825765,16643,36,0.3257946597608051,6,0.5964856499716383,0.0469577090901509,0,0.06,34,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972343.8667319424,79177,5,0.3234111324273662,0,0.2293962498841424,0.0978747134699618,0,0.0,10,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107627.31745612517,82374,13,0.7983389952728493,5,0.2681373863324386,0.0847277534257244,0,0.05,42,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757920.1171080621,8991,39,0.1536350828944443,9,0.1500882029449819,0.0114509694379658,0,0.09,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1036096.3954578828,53623,38,0.568106663090961,6,0.506693885570398,0.0882982180089112,0,0.06,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5779026.712912637,51664,17,0.2267478263411722,0,0.2901371800205944,0.0291579556487678,0,0.0,4,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237228.8818575004,4171,6,0.2811692814520472,1,0.42195711227195,0.0537638436486128,1,0.01,25,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
449685.09011508495,24818,19,0.0744076014901984,1,0.5608853691510284,0.0555509213143975,0,0.01,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478358.20403393096,5137,25,0.9558246666166372,5,0.6016210404278133,0.0153749081939827,1,0.05,8,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889650.2916639902,1713,3,0.5896501279000154,5,0.2952186064441514,0.0213099081779901,1,0.05,40,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
